source_file,cq_file,source_qid,transformed_qid,subject,outline_code,answer_key,validation_status,load_status,quarantine_reason,stem_len,has_annotation,has_components,has_intel,has_case_study,generated_db_identifier
C:\FOC\Workspace\Finished\CQ19228.md,CQ19228.md,19228,19228_prayer_card_study_bible,EVIDENCE,35030202,C,PASS,draft_ready,,403,true,true,true,true,19228_prayer_card_study_bible
C:\FOC\Workspace\Finished\CQ19250.md,CQ19250.md,19250,19250_scripture_card_printer,CONTRACTS,56050102,B,PASS,draft_ready,,443,true,true,true,false,19250_scripture_card_printer
C:\FOC\Workspace\Finished\CQ19251.md,CQ19251.md,19251,19251_state_park_detention,EVIDENCE,35030203,A,PASS,draft_ready,,804,true,true,true,true,19251_state_park_detention
C:\FOC\Workspace\Finished\CQ19257.md,CQ19257.md,19257,19257_stewardship_canner,CIVIL_PROCEDURE,92080204,D,PASS,draft_ready,,598,true,true,true,true,19257_stewardship_canner
C:\FOC\Workspace\Finished\CQ19261.md,CQ19261.md,19261,19261_christian-camp-treasurer,CRIMINAL,73030500,B,PASS,draft_ready,,504,true,true,true,true,19261_christian-camp-treasurer
C:\FOC\Workspace\Finished\CQ19263.md,CQ19263.md,19263,19263_chapel_handbells,CRIMINAL,73030300,B,PASS,draft_ready,,572,true,true,true,false,19263_chapel_handbells
C:\FOC\Workspace\Finished\CQ19266.md,CQ19266.md,19266,19266_carol_banquet_jmol,CIVIL_PROCEDURE,92080201,C,PASS,draft_ready,,448,true,true,true,true,19266_carol_banquet_jmol
C:\FOC\Workspace\Finished\CQ19280.md,CQ19280.md,19280,19280_patmos_relic_chalice,CONSTITUTIONAL_LAW,44040202,D,PASS,draft_ready,,761,true,true,true,true,19280_patmos_relic_chalice
C:\FOC\Workspace\Finished\CQ19286.md,CQ19286.md,19286,19286_five_loaves_press,CIVIL_PROCEDURE,95070407,C,PASS,draft_ready,,770,true,true,true,false,19286_five_loaves_press
C:\FOC\Workspace\Finished\CQ19289.md,CQ19289.md,19289,19289_peters_cafe_vigil,CRIMINAL,74020100,C,Core,draft_ready,,658,true,true,true,true,19289_peters_cafe_vigil
C:\FOC\Workspace\Finished\CQ19298.md,CQ19298.md,19298,19298_v1,TORTS,62050404,C,PASS,draft_ready,,947,true,true,true,true,19298_v1
C:\FOC\Workspace\Finished\CQ19305.md,CQ19305.md,19305,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ19324.md,CQ19324.md,19324,19324_timothys_food_truck,CRIMINAL,75070202,A,PASS,draft_ready,,932,true,true,true,true,19324_timothys_food_truck
C:\FOC\Workspace\Finished\CQ19336.md,CQ19336.md,19336,19336_nativity_warehouse_rescue,CRIMINAL,72060203,B,PASS,draft_ready,,678,true,true,true,false,19336_nativity_warehouse_rescue
C:\FOC\Workspace\Finished\CQ19337.md,CQ19337.md,19337,19337_wedding_photographer_1292b,CIVIL_PROCEDURE,93110100,A,PASS,draft_ready,,805,true,true,true,true,19337_wedding_photographer_1292b
C:\FOC\Workspace\Finished\CQ19338.md,CQ19338.md,19338,19338_manna_loaves_license,CONSTITUTIONAL_LAW,43020200,A,PASS,draft_ready,,1021,true,true,true,true,19338_manna_loaves_license
C:\FOC\Workspace\Finished\CQ19345.md,CQ19345.md,19345,19345_daniel-pesticide-field,CRIMINAL,72010301,B,PASS,draft_ready,,917,true,true,true,true,19345_daniel-pesticide-field
C:\FOC\Workspace\Finished\CQ19356.md,CQ19356.md,19356,19356_counterfeit_immunity,CRIMINAL,75080402,A,PASS,draft_ready,,504,true,true,true,true,19356_counterfeit_immunity
C:\FOC\Workspace\Finished\CQ19361.md,CQ19361.md,19361,19361_threshing-floor,CRIMINAL,75070200,D,PASS,draft_ready,,274,true,true,true,true,19361_threshing-floor
C:\FOC\Workspace\Finished\CQ19369.md,CQ19369.md,19369,19369_harbor_collision,CRIMINAL,75080102,D,PASS,draft_ready,,478,true,true,true,true,19369_harbor_collision
C:\FOC\Workspace\Finished\CQ19374.md,CQ19374.md,19374,19374_sailboat-engine-dispute,EVIDENCE,31010101,A,PASS,quarantined,CHOICES=[]; not-sql-emitted,549,true,true,true,true,
C:\FOC\Workspace\Finished\CQ19379.md,CQ19379.md,19379,19379_hymn_candle_invoice_van,EVIDENCE,35030202,B,PASS,draft_ready,,528,true,true,true,false,19379_hymn_candle_invoice_van
C:\FOC\Workspace\Finished\CQ19381.md,CQ19381.md,19381,19381_shepherd_olive_press_deed,REAL_PROPERTY,84040201,C,PASS,draft_ready,,495,true,true,true,false,19381_shepherd_olive_press_deed
C:\FOC\Workspace\Finished\CQ19382.md,CQ19382.md,19382,19382_martha-riverwalk-booth-mats,TORTS,62060101,A,PASS,draft_ready,,584,true,true,true,true,19382_martha-riverwalk-booth-mats
C:\FOC\Workspace\Finished\CQ19386.md,CQ19386.md,19386,19386_scripture_audio_cap,CONTRACTS,53070100,A,PASS,draft_ready,,459,true,true,true,true,19386_scripture_audio_cap
C:\FOC\Workspace\Finished\CQ19400.md,CQ19400.md,19400,19400_christian-veterinarian-spay,EVIDENCE,32020805,C,PASS,draft_ready,,1510,true,true,true,true,19400_christian-veterinarian-spay
C:\FOC\Workspace\Finished\CQ19407.md,CQ19407.md,19407,19407_scripture_art_burn_clinic,EVIDENCE,35030305,D,PASS,draft_ready,,483,true,true,true,true,19407_scripture_art_burn_clinic
C:\FOC\Workspace\Finished\CQ19425.md,CQ19425.md,19425,19425_cedar_scripture_press,REAL_PROPERTY,81020601,B,PASS,draft_ready,,1069,true,true,true,true,19425_cedar_scripture_press
C:\FOC\Workspace\Finished\CQ19430.md,CQ19430.md,19430,19430_harp_instructor_olive_grove,REAL_PROPERTY,84040201,A,PASS,draft_ready,,323,true,true,true,false,19430_harp_instructor_olive_grove
C:\FOC\Workspace\Finished\CQ19431.md,CQ19431.md,19431,19431_modular_stage_tro,CIVIL_PROCEDURE,93110101,B,PASS,draft_ready,,1053,true,true,true,true,19431_modular_stage_tro
C:\FOC\Workspace\Finished\CQ19434.md,CQ19434.md,19434,19434_hymn_hands_stimulator,TORTS,63030100,D,PASS,draft_ready,,859,true,true,true,true,19434_hymn_hands_stimulator
C:\FOC\Workspace\Finished\CQ19448.md,CQ19448.md,19448,19448_praise_night_tshirt_cannon,TORTS,61020103,D,PASS,draft_ready,,609,true,true,true,true,19448_praise_night_tshirt_cannon
C:\FOC\Workspace\Finished\CQ19455.md,CQ19455.md,19455,19455_christian_school_retaliation,CIVIL_PROCEDURE,95070200,D,PASS,draft_ready,,348,true,true,true,true,19455_christian_school_retaliation
C:\FOC\Workspace\Finished\CQ19461.md,CQ19461.md,19461,19461_scriptorium_bay_assignment,CONTRACTS,56050608,C,PASS,draft_ready,,639,true,true,true,true,19461_scriptorium_bay_assignment
C:\FOC\Workspace\Finished\CQ19471.md,CQ19471.md,19471,19471_bookstore_loft_wristbands,CRIMINAL,75100000,B,PASS,draft_ready,,359,true,true,true,true,19471_bookstore_loft_wristbands
C:\FOC\Workspace\Finished\CQ19484.md,CQ19484.md,19484,19484_two-quarrymen,CRIMINAL,72010303,C,PASS,draft_ready,,853,true,true,true,true,19484_two-quarrymen
C:\FOC\Workspace\Finished\CQ19498.md,CQ19498.md,19498,19498_bell-meadow-retreat,REAL_PROPERTY,84040207,B,PASS,draft_ready,,1247,true,true,true,true,19498_bell-meadow-retreat
C:\FOC\Workspace\Finished\CQ19499.md,CQ19499.md,19499,19499_jericho_chariot_night,CRIMINAL,71040200,C,PASS,draft_ready,,404,true,true,true,false,19499_jericho_chariot_night
C:\FOC\Workspace\Finished\CQ19500.md,CQ19500.md,19500,19500_church-beam,CRIMINAL,72010400,C,PASS,draft_ready,,1157,true,true,true,true,19500_church-beam
C:\FOC\Workspace\Finished\CQ19501.md,CQ19501.md,19501,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ19502.md,CQ19502.md,19502,19502_manna_festival_finals_tax,CONSTITUTIONAL_LAW,42010101,C,PASS,draft_ready,,467,true,true,true,false,19502_manna_festival_finals_tax
C:\FOC\Workspace\Finished\CQ19506.md,CQ19506.md,19506,19506_mercy_tables_requirements,CONTRACTS,55020203,A,PASS,draft_ready,,1380,true,true,true,true,19506_mercy_tables_requirements
C:\FOC\Workspace\Finished\CQ19508.md,CQ19508.md,19508,19508_lighthouse-coercion,CRIMINAL,74020101,A,PASS,draft_ready,,628,true,true,true,true,19508_lighthouse-coercion
C:\FOC\Workspace\Finished\CQ19513.md,CQ19513.md,19513,19513_homeschool_coop_transfer,CIVIL_PROCEDURE,96060000,B,PASS,draft_ready,,500,true,true,true,true,19513_homeschool_coop_transfer
C:\FOC\Workspace\Finished\CQ19533.md,CQ19533.md,19533,19533_christian_bookstore_llc,CIVIL_PROCEDURE,94010100,A,PASS,draft_ready,,361,true,true,true,true,19533_christian_bookstore_llc
C:\FOC\Workspace\Finished\CQ19537.md,CQ19537.md,19537,19537_christian_pilgrim_klaxon,CIVIL_PROCEDURE,96060000,C,PASS,draft_ready,,377,true,true,true,true,19537_christian_pilgrim_klaxon
C:\FOC\Workspace\Finished\CQ19550.md,CQ19550.md,19550,19550_christian_bookseller_1406,CIVIL_PROCEDURE,96060000,A,PASS,draft_ready,,416,true,true,true,true,19550_christian_bookseller_1406
C:\FOC\Workspace\Finished\CQ19554.md,CQ19554.md,19554,19554_prayer_trail_cashbox,CRIMINAL,73030100,D,PASS,draft_ready,,370,true,true,true,true,19554_prayer_trail_cashbox
C:\FOC\Workspace\Finished\CQ19566.md,CQ19566.md,19566,19566_rescue-van-swerve,CRIMINAL,72010303,B,PASS,draft_ready,,712,true,true,true,true,19566_rescue-van-swerve
C:\FOC\Workspace\Finished\CQ19572.md,CQ19572.md,19572,19572_gideon-oxen-stampede,CRIMINAL,74020101,D,PASS,draft_ready,,281,true,true,true,true,19572_gideon-oxen-stampede
C:\FOC\Workspace\Finished\CQ19578.md,CQ19578.md,19578,19578_private_bible_bookstore_van_settlement,CIVIL_PROCEDURE,95070600,B,PASS,draft_ready,,481,true,true,true,true,19578_private_bible_bookstore_van_settlement
C:\FOC\Workspace\Finished\CQ19579.md,CQ19579.md,19579,19579_grace_chapel,EVIDENCE,32020404,B,PASS,draft_ready,,1817,true,true,true,true,19579_grace_chapel
C:\FOC\Workspace\Finished\CQ19590.md,CQ19590.md,19590,19590_christian_food_cart,TORTS,61020500,C,PASS,draft_ready,,349,true,true,true,true,19590_christian_food_cart
C:\FOC\Workspace\Finished\CQ19602.md,CQ19602.md,19602,19602_church_pantry,CRIMINAL,72060101,D,PASS,draft_ready,,15930,true,true,true,true,19602_church_pantry
C:\FOC\Workspace\Finished\CQ19607.md,CQ19607.md,19607,19607_cana_hills_bethany_flats,CONSTITUTIONAL_LAW,44040305,D,PASS,draft_ready,,736,true,true,true,false,19607_cana_hills_bethany_flats
C:\FOC\Workspace\Finished\CQ19633.md,CQ19633.md,19633,19633_lydda_safety_homicide,CRIMINAL,74020101,C,PASS,draft_ready,,480,true,true,true,true,19633_lydda_safety_homicide
C:\FOC\Workspace\Finished\CQ19638.md,CQ19638.md,19638,19638_v2,CONSTITUTIONAL_LAW,42010205,C,PASS,draft_ready,,763,true,true,true,true,19638_v2
C:\FOC\Workspace\Finished\CQ19646.md,CQ19646.md,19646,19646_church-parking-variant,EVIDENCE,31010403,A,PASS,draft_ready,,815,true,true,true,true,19646_church-parking-variant
C:\FOC\Workspace\Finished\CQ19651.md,CQ19651.md,19651,19651_harp_loft_retrieval,CRIMINAL,73031000,B,PASS,draft_ready,,657,true,true,true,true,19651_harp_loft_retrieval
C:\FOC\Workspace\Finished\CQ19657.md,CQ19657.md,19657,19657_good_samaritan_puppet_loft,CONSTITUTIONAL_LAW,44040302,C,PASS,draft_ready,,407,true,true,true,true,19657_good_samaritan_puppet_loft
C:\FOC\Workspace\Finished\CQ19666.md,CQ19666.md,19666,19666_bible-workbook_cabin_lien,REAL_PROPERTY,82010301,D,PASS,draft_ready,,465,true,true,true,true,19666_bible-workbook_cabin_lien
C:\FOC\Workspace\Finished\CQ19668.md,CQ19668.md,19668,19668_bolt_cutter_receipt,EVIDENCE,32020100,B,PASS,draft_ready,,341,true,true,true,true,19668_bolt_cutter_receipt
C:\FOC\Workspace\Finished\CQ19682.md,CQ19682.md,19682,19682_cyprus_volcano_rescue,CONSTITUTIONAL_LAW,42010201,B,PASS,draft_ready,,420,true,true,true,true,19682_cyprus_volcano_rescue
C:\FOC\Workspace\Finished\CQ19692.md,CQ19692.md,19692,19692,CRIMINAL,73030400,C,PASS,draft_ready,,256,true,true,true,false,19692
C:\FOC\Workspace\Finished\CQ19703.md,CQ19703.md,19703,19703_daniel-vessel-deed,REAL_PROPERTY,84040406,D,PASS,draft_ready,,1366,true,true,true,true,19703_daniel-vessel-deed
C:\FOC\Workspace\Finished\CQ19721.md,CQ19721.md,19721,19721_jonah_whale_float,CIVIL_PROCEDURE,92080104,C,PASS,draft_ready,,607,true,true,true,false,19721_jonah_whale_float
C:\FOC\Workspace\Finished\CQ19722.md,CQ19722.md,19722,19722_psalmberry_park_cut,CONSTITUTIONAL_LAW,41030300,B,PASS,draft_ready,,775,true,true,true,true,19722_psalmberry_park_cut
C:\FOC\Workspace\Finished\CQ19737.md,CQ19737.md,19737,19737_ferry_hymn_workshop,CRIMINAL,75070200,C,PASS,draft_ready,,467,true,true,true,true,19737_ferry_hymn_workshop
C:\FOC\Workspace\Finished\CQ19745.md,CQ19745.md,19745,19745_bible_study_soup_warmer,EVIDENCE,35030301,C,PASS,draft_ready,,514,true,true,true,true,19745_bible_study_soup_warmer
C:\FOC\Workspace\Finished\CQ19751.md,CQ19751.md,19751,19751_hymnal_delivery_lineup,CRIMINAL,75080200,C,PASS,draft_ready,,380,true,true,true,true,19751_hymnal_delivery_lineup
C:\FOC\Workspace\Finished\CQ19762.md,CQ19762.md,19762,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ19768.md,CQ19768.md,19768,19768_scripture_card_decks,CONTRACTS,55020202,C,PASS,draft_ready,,780,true,true,true,true,19768_scripture_card_decks
C:\FOC\Workspace\Finished\CQ19782.md,CQ19782.md,19782,19782_carriage_house_sublease,REAL_PROPERTY,82010404,D,PASS,draft_ready,,657,true,true,true,true,19782_carriage_house_sublease
C:\FOC\Workspace\Finished\CQ19793.md,CQ19793.md,19793,19793_dove_candle_ledgers,CIVIL_PROCEDURE,93110101,B,PASS,draft_ready,,460,true,true,true,false,19793_dove_candle_ledgers
C:\FOC\Workspace\Finished\CQ19814.md,CQ19814.md,19814,19814_bible_memory_soundboard_retrial,CRIMINAL,75080404,A,PASS,draft_ready,,536,true,true,true,true,19814_bible_memory_soundboard_retrial
C:\FOC\Workspace\Finished\CQ19823.md,CQ19823.md,19823,19823_lydia-forgery-burglary,CRIMINAL,75090400,C,PASS,draft_ready,,373,true,true,true,true,19823_lydia-forgery-burglary
C:\FOC\Workspace\Finished\CQ19833.md,CQ19833.md,19833,19833_camp_shed_sentencing,CRIMINAL,75090400,D,PASS,draft_ready,,427,true,true,true,true,19833_camp_shed_sentencing
C:\FOC\Workspace\Finished\CQ19840.md,CQ19840.md,19840,19840_red_sea_bridge_bolts,CIVIL_PROCEDURE,95070405,D,PASS,draft_ready,,461,true,true,true,true,19840_red_sea_bridge_bolts
C:\FOC\Workspace\Finished\CQ19851.md,CQ19851.md,19851,19851_peter_bookstore,CONSTITUTIONAL_LAW,44040401,C,PASS,draft_ready,,710,true,true,true,true,19851_peter_bookstore
C:\FOC\Workspace\Finished\CQ19852.md,CQ19852.md,19852,19852_jubilee_leave_bank,CONSTITUTIONAL_LAW,42010108,C,PASS,draft_ready,,500,true,true,true,true,19852_jubilee_leave_bank
C:\FOC\Workspace\Finished\CQ19855.md,CQ19855.md,19855,19855_hymn-night-truss,CIVIL_PROCEDURE,94030100,D,PASS,draft_ready,,879,true,true,true,true,19855_hymn-night-truss
C:\FOC\Workspace\Finished\CQ19863.md,CQ19863.md,19863,19863_prayer_tote_search,CRIMINAL,75070202,C,PASS,draft_ready,,263,true,true,true,true,19863_prayer_tote_search
C:\FOC\Workspace\Finished\CQ19864.md,CQ19864.md,19864,19864_vineyard_malice,CRIMINAL,74020101,B,PASS,draft_ready,,449,true,true,true,true,19864_vineyard_malice
C:\FOC\Workspace\Finished\CQ19903.md,CQ19903.md,19903,19903_daniel_star_of_the_sea,EVIDENCE,32020301,C,PASS,draft_ready,,514,true,true,true,true,19903_daniel_star_of_the_sea
C:\FOC\Workspace\Finished\CQ19904.md,CQ19904.md,19904,19904_psalm_orchard_foreclosure_notice,REAL_PROPERTY,83050603,C,PASS,draft_ready,,785,true,true,true,false,19904_psalm_orchard_foreclosure_notice
C:\FOC\Workspace\Finished\CQ19914.md,CQ19914.md,19914,19914_psalm_hill_olive_grove,REAL_PROPERTY,82010200,D,PASS,draft_ready,,794,true,true,true,true,19914_psalm_hill_olive_grove
C:\FOC\Workspace\Finished\CQ19921.md,CQ19921.md,19921,19921_cedar_reading_alcove_loan,CONTRACTS,52040300,D,PASS,draft_ready,,1066,true,true,true,true,19921_cedar_reading_alcove_loan
C:\FOC\Workspace\Finished\CQ19936.md,CQ19936.md,19936,19936_vineyard-irrigation-premature-strike,EVIDENCE,31010203,C,PASS,draft_ready,,411,true,true,true,true,19936_vineyard-irrigation-premature-strike
C:\FOC\Workspace\Finished\CQ19937.md,CQ19937.md,19937,19937_machete-chase-cabin,CRIMINAL,75070202,C,PASS,draft_ready,,491,true,true,true,true,19937_machete-chase-cabin
C:\FOC\Workspace\Finished\CQ19951.md,CQ19951.md,19951,19951_print_shop_crossbow_trailer,CRIMINAL,72060205,B,PASS,draft_ready,,389,true,true,true,true,19951_print_shop_crossbow_trailer
C:\FOC\Workspace\Finished\CQ19954.md,CQ19954.md,19954,19954_tutoring-attenuation,CRIMINAL,75100000,C,PASS,draft_ready,,448,true,true,true,true,19954_tutoring-attenuation
C:\FOC\Workspace\Finished\CQ19957.md,CQ19957.md,19957,19957_bible_cover_theft,CRIMINAL,73030100,B,PASS,draft_ready,,379,true,true,true,true,19957_bible_cover_theft
C:\FOC\Workspace\Finished\CQ19981.md,CQ19981.md,19981,19981_townhome_locked_studio_consent,CRIMINAL,75070202,A,PASS,draft_ready,,383,true,true,true,true,19981_townhome_locked_studio_consent
C:\FOC\Workspace\Finished\CQ19982.md,CQ19982.md,19982,19982_manna_warehouse,CONSTITUTIONAL_LAW,42010101,C,PASS,draft_ready,,490,true,true,true,true,19982_manna_warehouse
C:\FOC\Workspace\Finished\CQ19996.md,CQ19996.md,19996,19996_root-cellar-naomi,CRIMINAL,73020400,B,PASS,draft_ready,,852,true,true,true,true,19996_root-cellar-naomi
C:\FOC\Workspace\Finished\CQ20004.md,CQ20004.md,20004,20004_dove_tokens_manna_game,CONTRACTS,55020203,D,PASS,draft_ready,,512,true,true,true,false,20004_dove_tokens_manna_game
C:\FOC\Workspace\Finished\CQ20014.md,CQ20014.md,20014,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20024.md,CQ20024.md,20024,20024_loaves_fishes_crate_count,TORTS,62050200,B,PASS,draft_ready,,656,true,true,true,true,20024_loaves_fishes_crate_count
C:\FOC\Workspace\Finished\CQ20031.md,CQ20031.md,20031,20031_hallelujah_handbells,CRIMINAL,73030400,C,PASS,draft_ready,,472,true,true,true,true,20031_hallelujah_handbells
C:\FOC\Workspace\Finished\CQ20032.md,CQ20032.md,20032,20032_cana_cliff_watch,CONSTITUTIONAL_LAW,42010106,D,PASS,draft_ready,,625,true,true,true,true,20032_cana_cliff_watch
C:\FOC\Workspace\Finished\CQ20038.md,CQ20038.md,20038,20038_vessel_refit,CIVIL_PROCEDURE,95070103,C,PASS,draft_ready,,914,true,true,true,true,20038_vessel_refit
C:\FOC\Workspace\Finished\CQ20040.md,CQ20040.md,20040,20040_church-bazaar,CRIMINAL,74020101,C,PASS,draft_ready,,437,true,true,true,true,20040_church-bazaar
C:\FOC\Workspace\Finished\CQ20045.md,CQ20045.md,20045,20045_parish-aisle-variant,EVIDENCE,31010405,A,PASS,draft_ready,,808,true,true,true,true,20045_parish-aisle-variant
C:\FOC\Workspace\Finished\CQ20053.md,CQ20053.md,20053,20053_lantern_workshop_declaratory_defense,CIVIL_PROCEDURE,94010200,B,PASS,draft_ready,,504,true,true,true,true,20053_lantern_workshop_declaratory_defense
C:\FOC\Workspace\Finished\CQ20055.md,CQ20055.md,20055,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ20095.md,CQ20095.md,20095,20095_furniture-workshop,CRIMINAL,75100000,B,PASS,draft_ready,,439,true,true,true,true,20095_furniture-workshop
C:\FOC\Workspace\Finished\CQ20100.md,CQ20100.md,20100,20100_fish_and_loaves_keychains,CONTRACTS,54030400,B,PASS,draft_ready,,444,true,true,true,false,20100_fish_and_loaves_keychains
C:\FOC\Workspace\Finished\CQ20108.md,CQ20108.md,20108,20108_smuggling_boat_esther,CRIMINAL,72060206,B,PASS,draft_ready,,437,true,true,true,true,20108_smuggling_boat_esther
C:\FOC\Workspace\Finished\CQ20112.md,CQ20112.md,20112,20112_lesser-samuel,CRIMINAL,75080400,A,PASS,draft_ready,,1132,true,true,true,true,20112_lesser-samuel
C:\FOC\Workspace\Finished\CQ20123.md,CQ20123.md,20123,20123_prayer_card_threat_writers,TORTS,62050402,C,PASS,draft_ready,,566,true,true,true,false,20123_prayer_card_threat_writers
C:\FOC\Workspace\Finished\CQ20125.md,CQ20125.md,20125,20125_peter-tutoring,CONTRACTS,55020205,D,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,581,false,false,false,true,20125_peter-tutoring
C:\FOC\Workspace\Finished\CQ20127.md,CQ20127.md,20127,20127_jericho_trumpet,CRIMINAL,75080101,D,PASS,draft_ready,,634,true,true,true,true,20127_jericho_trumpet
C:\FOC\Workspace\Finished\CQ20131.md,CQ20131.md,20131,20131_psalm_studio_driveway,CRIMINAL,72060204,B,PASS,draft_ready,,318,true,true,true,true,20131_psalm_studio_driveway
C:\FOC\Workspace\Finished\CQ20136.md,CQ20136.md,20136,20136_christian_retreat_bridge,REAL_PROPERTY,81020401,A,PASS,draft_ready,,605,true,true,true,true,20136_christian_retreat_bridge
C:\FOC\Workspace\Finished\CQ20149.md,CQ20149.md,20149,20149_chandlers_vats,REAL_PROPERTY,81020603,C,PASS,draft_ready,,429,true,true,true,true,20149_chandlers_vats
C:\FOC\Workspace\Finished\CQ20153.md,CQ20153.md,20153,20153_lampstand_labs,CONSTITUTIONAL_LAW,44040501,B,PASS,draft_ready,,761,true,true,true,false,20153_lampstand_labs
