base,count,normalized,suggestedCode,suggestedPath,confidence,topScore,margin
"CR-438","1","CR-438","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-439","1","CR-439","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-440","1","CR-440","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-441","1","CR-441","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-442","1","CR-442","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-443","1","CR-443","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-444","1","CR-444","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-445","1","CR-445","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-446","1","CR-446","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-447","1","CR-447","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-448","1","CR-448","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-449","1","CR-449","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-450","1","CR-450","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-451","1","CR-451","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-452","1","CR-452","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-453","1","CR-453","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-454","1","CR-454","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-455","1","CR-455","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-456","1","CR-456","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-457","1","CR-457","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-458","1","CR-458","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-459","1","CR-459","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-460","1","CR-460","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-461","1","CR-461","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-462","1","CR-462","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-464","1","CR-464","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-465","1","CR-465","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-466","1","CR-466","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-467","1","CR-467","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-468","1","CR-468","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-469","1","CR-469","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-470","1","CR-470","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-471","1","CR-471","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-472","1","CR-472","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-473","1","CR-473","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-474","1","CR-474","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-475","1","CR-475","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-476","1","CR-476","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-477","1","CR-477","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-478","1","CR-478","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-479","1","CR-479","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-480","1","CR-480","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-481","1","CR-481","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-482","1","CR-482","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-483","1","CR-483","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-484","1","CR-484","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-485","1","CR-485","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-486","1","CR-486","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-487","1","CR-487","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-488","1","CR-488","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-489","1","CR-489","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-490","1","CR-490","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-491","1","CR-491","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-492","1","CR-492","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-493","1","CR-493","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-494","1","CR-494","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-495","1","CR-495","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-496","1","CR-496","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-497","1","CR-497","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-498","1","CR-498","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-499","1","CR-499","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-500","1","CR-500","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-501","1","CR-501","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-502","1","CR-502","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-503","1","CR-503","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-504","1","CR-504","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-505","1","CR-505","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-506","1","CR-506","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-507","1","CR-507","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-508","1","CR-508","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-509","1","CR-509","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-510","1","CR-510","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-511","1","CR-511","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-512","1","CR-512","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-513","1","CR-513","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-514","1","CR-514","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-515","1","CR-515","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-516","1","CR-516","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-517","1","CR-517","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-518","1","CR-518","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-519","1","CR-519","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-520","1","CR-520","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-521","1","CR-521","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-522","1","CR-522","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-523","1","CR-523","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-524","1","CR-524","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-525","1","CR-525","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-526","1","CR-526","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-527","1","CR-527","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-528","1","CR-528","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-529","1","CR-529","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-530","1","CR-530","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CR-531","1","CR-531","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
